"Gene"	"logFC"	"AveExpr"
"RGD1309534"	0.355510552613974	3.91022317821666
"Arhgap22"	-0.400078403828186	2.89581057841927
"Mccc2"	0.222559585893124	5.27054406400647
"Ehbp1"	-0.281825012392289	7.17043344046419
"Mov10"	0.609288606424803	3.45241352988504
"Trappc13"	-0.274459856352783	6.51072607372782
"Otud7b"	0.394098312632425	4.8121045441234
"Pik3ap1"	0.563191608306465	2.3327420757595
"Rassf8"	0.373161948159792	3.61266641925404
"Gfra3"	1.31390778335346	-2.03595338314588
"Llgl2"	0.980006109393432	0.310762799678251
"Mbtps1"	0.152777409461293	6.87483288033562
"Layn"	0.671927197884012	1.6758681937181
"Prrg1"	0.570526876441441	2.42710788143111
"Usp30"	-0.189381337629381	5.94703427980105
"St3gal5"	-0.35284634885233	6.2224079545065
"Cdca7l"	0.716922748069748	1.63940470737658
"Nfe2"	1.40118499147214	-1.45601739432196
"Lgr4"	0.339003859265535	6.01742979809718
"Fyco1"	0.451741552412308	4.25714597199831
"Pcbd1"	-0.593532124442432	3.06128626758369
"Apopt1"	-1.25263358036774	-1.29786217365175
"Anxa10"	1.28065295775493	-3.08357906417972
"Zbtb16"	0.449275288547286	4.66108103581856
"Eps8l2"	1.10800685106954	0.937573842140762
"Rab3c"	0.396420850108835	6.45908041691726
"Lactb"	0.348439863407226	3.81482661294041
"Gpr88"	-0.490504813555682	5.39824890579843
"B3galt5"	-0.311247720663715	4.12803889743324
"Vwce"	1.47343355946053	-1.89067996352971
"Mir592"	1.30995398182733	-2.81723726708995
"Slit1"	-0.473057085456179	7.30342875363632
"Notch4"	0.380954573375175	4.24008694607229
"Tsku"	0.676529130046575	2.86965281313456
"Ninj2"	-0.847603920935189	0.292033073591224
"Btbd7"	0.280616055888157	5.39070077299446
"Vsig1"	1.3755744506884	-2.51968725334858
"ste2"	-1.05233261406009	-3.4786780727633
"Sult1e1"	-1.05233261406009	-3.4786780727633
"Hdlbp"	0.237831883931897	8.25092618894881
"Dmgdh"	-0.823089685049565	2.67623288287308
"Tmem184b"	0.276193971216142	5.73245435280789
"Gimap7"	1.21008630824557	-1.82917337589442
"Wwp1"	0.261474406497344	5.89214154727358
"Polr2m"	-0.199476511359611	7.53785622408671
"Akr1cl"	0.931512706264766	0.258277071381878
"Cbln4"	0.886957714281528	6.10356613576675
"Rhbdd1"	0.696704016147055	1.05170146465022
"Gstt2"	0.629760397177074	1.54284103973768
"Nudt6"	-0.497549791724036	2.01050223611819
"Alas2"	0.613744749157627	3.19637969017606
"Arhgap10"	0.47670738914657	4.09866108673358
"Slc4a1"	0.756924091722826	1.86865956549398
"Trip10"	0.439482371803988	2.74124808583553
"RGD1561778"	1.01868493725074	-3.32746370336266
"Ccp110"	-0.254361424077109	6.58605727329119
"Chodl"	1.51081419837959	2.93875528706293
"RT1-T24-4"	0.580388732234309	2.51057985701141
"Ctsl"	0.397400554829034	7.55075091908296
"Rhod"	1.62327912448863	-0.958103426312121
"Aldh16a1"	0.265168270327647	4.63385128495701
"Fbxo7"	-0.282487361191401	6.22614236217172
"Cnksr1"	1.04148079911055	0.0980466855497382
"Pde6a"	1.09957235499495	-3.34859447224471
"Cxcl12"	0.839125682465642	6.03989753511829
"Lypd3"	1.30656001174949	0.20045454702762
"Epb41l4b"	0.58108458425116	3.08386640682735
"Mad1l1"	-0.26288226577009	4.38839517914555
"Aamdc"	0.549080005202221	2.58847122558856
"Slc16a4"	1.18910265710373	0.604130779704126
"Plcxd3"	0.469577737304652	5.95070807061791
"RGD1561149"	0.545866115745639	5.04967033100714
"Ccdc125"	0.729070000099798	1.49549613115505
"Tekt2"	1.63445287154624	0.475962101402439
"Bfsp1"	-0.467719491959339	2.36214631142095
"Opn3"	-0.599569059603527	3.12050671022188
"Amz2"	-0.231092666971223	7.60316874845863
"Gfra4"	-0.481227246191448	2.62623270028005
"Rbpj"	0.329442791436593	5.28631044122883
"Ldb2"	-0.465108967913196	5.74860511525257
"Tlr6"	0.720263645551257	0.92988744839207
"Prmt5"	-0.162180926252683	6.63218415030398
"Orai2"	-0.242760121225859	6.37734248213728
"MGC108823"	1.1330483118031	-0.427252745646209
"Homer3"	0.642735596766673	3.64107664343569
"Ebf2"	1.6200605775069	0.0046649176293697
"Bmf"	0.556230593877967	2.59609321330681
"Nrap"	-0.990164931078735	0.284719202533945
"Cd300le"	1.41061595497809	-1.69651296363282
"Zswim5"	0.305802384025173	4.82708142591175
"Ppfia3"	-0.252747652407698	8.00506111650811
"Map4k1"	0.473410595562771	3.05748332724658
"Plp1"	-1.01642815958852	6.93149359737102
"Timp4"	0.801169310919225	2.9660974081222
"Smox"	0.266242598916876	4.93077228963333
"Sema4d"	-0.401489063861609	5.48003565717742
"Zswim3"	-0.230496180538286	4.46537639610565
"Rap1gap2"	-0.310021995611103	8.14066543111557
"Ttpa"	0.678107550683762	1.2871362278841
"Elovl2"	0.23216065608737	6.65235269096862
"Enpp4"	-0.351303094078582	4.2154595206359
"Nudt7"	0.628452732749042	1.28127337748423
"Pim1"	0.532928480779804	1.60855403422486
"Kcnip4"	0.412189052835295	4.67818346351203
"Nxpe1"	0.98229618544512	0.23510859278438
"Reck"	0.416085813773821	4.96092872137429
"Adpgk"	-0.299221047335677	4.80521302207602
"Plin2"	0.393260182719889	4.89642332436435
"Spag5"	0.35692184279716	3.61095695468918
"Ibsp"	1.15485892642594	0.0413697048584786
"St6galnac5"	-0.384683566446651	6.53552492719932
"Hspb2"	1.18230582963114	-0.478872508423163
"Aif1l"	0.480029137028843	3.92755096601496
"Mknk1"	0.457975639258585	2.89218310110578
"Oas2"	1.25723277258258	-2.65070939173348
"Atxn10"	-0.230585266019587	8.40788072698535
"Cxcr4"	0.571671587926608	3.79911167735203
"Hs2st1"	-0.243961756967036	6.6413239423716
"Kcnk13"	0.945605128939343	1.81098718993603
"Mum1"	-0.19833684221751	5.68932650948114
"Jak1"	-0.171210100569481	8.132763024516
"Cadm4"	-0.251663606721671	7.53707458212518
"Prrc1"	0.355646260475616	3.5700192050426
"Gimap9"	0.905364161350044	-0.00552491500645773
"Tmem198b"	0.340029742546261	3.32579362555822
"Sdcbp"	0.345543076905934	8.07907622972367
"Lrrc17"	1.0888709975529	2.55315474873184
"Cmah"	1.32719458364196	-3.07472854433552
"Ncdn"	0.294600778134268	9.78201047478933
"Abhd15"	0.74150286020526	0.474399870027418
"Cadps"	-0.221581616593352	8.3908105845651
"S1pr4"	1.35371696787224	-2.63542815944559
"Mtfp1"	-0.374446606515645	4.61339814068566
"Tuft1"	0.52419439457376	2.62348987351554
"Cers3"	-1.04927430044981	-0.616819363198234
"Dnah1"	2.34914840516533	0.232444373482246
"Shc4"	0.39543928154632	2.4473592273115
"Itfg1"	-0.254299254482856	8.72196478292556
"Rasgrp2"	0.330171865404226	5.91747287459017
"Sfxn3"	-0.188053308828665	6.98266108455802
"Tram1"	0.336993926937802	6.11471157951694
"Atp7a"	0.429668749830929	3.88547517226188
"Mapk11"	-0.400997545556273	5.239062231381
"Ctps1"	-0.207613678563434	7.40054502874078
"Lhx5"	2.28135076563869	-1.71564339533898
"Atf6"	0.235369889888912	5.72199682811747
"LOC365985"	-0.44094177917653	7.23893579682004
"Efcab1"	1.37497425804077	0.817758535396795
"Nos2"	1.51843449068555	-2.15316498919873
"Magi3"	0.220237897146355	6.88673272411744
"Ccdc32"	-0.252550493158427	6.81982311529998
"Ehd1"	0.194677384017432	6.9464116257734
"Pign"	0.392585153689622	4.34223412442894
"Tnfrsf9"	1.21409253910104	-0.638304458843277
"Grem2"	-0.31016121202043	5.7888243086874
"Htr2c"	1.36680130925899	4.24007640466634
"Tnfrsf11b"	0.619011734651685	4.12216823130303
"Syt9"	0.837184076407297	1.80049454934583
"Slc31a2"	0.390814436369953	2.47985909561708
"Tor1aip2"	0.268434166916031	6.29968262568349
"LOC100365008"	1.28786506470079	-3.08815764458803
"Anapc11"	-0.307004900134696	6.0398634706629
"Cep63"	0.361848676139135	4.00962016608098
"Pxmp2"	0.428498337374211	2.74658473883384
"Ccng2"	0.432556590080389	5.57565366517162
"RT1-Db1"	1.10973815560077	0.399420255176005
"Gpr162"	-0.200685439446319	7.95967448274668
"Mib1"	0.293749203701826	7.84526163693555
"Cspg5"	0.211229784889572	8.69142412981852
"Aldh3b1"	0.734640669153578	2.48194656272938
"Frem1"	1.04139529890601	3.08899446090762
"Smim22"	1.32535457647826	-3.00593824687478
"Etv6"	0.43075841794407	2.81566421459736
"Cwh43"	-1.23700490055866	-0.188657048722715
"Ttc9"	-0.169230432587068	6.4529261530241
"Il1b"	1.21376751487788	-2.2904322459204
"Spidr"	0.51691893116097	2.38520226663342
"Tmem86a"	0.35050246568867	3.50294106502428
"Tmc5"	0.57741786799548	1.42880568956582
"Vasn"	0.476937815375165	3.53954431124938
"Gsto1"	0.343278241262635	6.37549352842456
"Col7a1"	0.60067282806876	2.81282106177967
"Tnn"	-1.02622470999238	1.10598720961122
"Zfp346"	-0.191600381533779	5.45176128362762
"Tmc8"	1.00841346511312	0.14203458167521
"RGD1306151"	-0.211162962808705	7.38821528329299
"Scfd2"	-0.199253253676333	5.05076274399462
"Ptprz1"	0.51307730296565	8.95901685423073
"Soat1"	0.442299626715781	3.9449206160309
"Tbc1d9"	-0.241197697867689	7.45822613872509
"Ciita"	1.40974231815698	-2.64400458034965
"Ankle2"	0.203539353154009	5.88129422032133
"Mir1298"	0.862590271654863	-3.64289846027714
"Adm"	1.05848191491377	0.687012176083268
"Fut9"	-0.496028290894603	4.59758495451045
"Snx19"	0.204564921661233	6.67778059730515
"Dusp26"	-0.293118023335675	6.88817034541939
"Zfp191"	0.241554465202533	4.64700460057904
"P3h2"	0.683286867671195	0.864764281370602
"Antxr1"	0.675844816429846	3.92269361847782
"Mgst2"	1.19641824004887	-0.33418419971799
"Vil1"	1.32853759393725	-1.48911294496618
"Anks4b"	-0.913957102801901	0.204027845379664
"Synpo"	-0.532251400768282	5.05707151911144
"Ryk"	0.261202322527832	5.16837542586212
"Klk7"	-1.01165486607832	-3.27077753702038
"S100b"	0.551035021102265	7.79828528484294
"Pnkd"	0.215876521568304	6.31629444307241
"Negr1"	-0.689804142484503	7.307714592015
"Slc6a11"	0.583347578482734	5.38761427298665
"Ermp1"	0.267719949022023	6.40449123860241
"Fam198b"	0.541340319911457	3.13342835754057
"Mt1a"	0.748575270916333	2.72312992113272
"Sdsl"	0.859587123499604	1.43387445879367
"Npsr1"	-1.42930692794609	-1.69491877445098
"Rpn1"	-0.198915392970313	8.59141050419204
"Mars"	-0.163210883640452	7.51475022175902
"Tead1"	0.75699902333366	2.58255173712067
"Tssc1"	-0.217818320205944	5.9608780359443
"Gjb3"	1.28364202621046	-1.52414588097439
"Mob3b"	0.9122167974755	0.570495203052566
"Fosl2"	-0.618698993465868	2.98381749826209
"Epha1"	1.37295734696463	-2.39087945459538
"Efhc1"	1.22532789251367	1.52555114880289
"Slco1a2"	1.37997519192729	4.01479820430031
"LOC100911827"	-0.89517742401455	0.442760284695146
"Tnpo1"	0.305291363588345	7.10978503096007
"Ephb6"	-0.489507757141278	7.09821482575034
"Fibcd1"	-1.49549017620219	-1.52961027215712
"Plk3"	-0.398356242633387	3.55310291433742
"Mfap4"	1.18381340965002	-2.6573717571812
"Nrn1"	-0.774457855902549	6.39206668554887
"Btbd10"	-0.27313186907172	6.81087673323951
"Hs6st3"	0.684545364389244	5.98850107034863
"Tnip2"	0.434373041430695	1.97066421616763
"Pik3r6"	0.601062825386625	1.67197526602144
"Lrpap1"	-0.222790239507068	7.32331200624919
"Zfp503"	0.68067681833547	1.72195395942693
"Rab27b"	0.431875420681869	4.05958280944233
"Pcdhac2"	-0.225047141644842	7.9170359277677
"Satb2"	-0.913470593183918	4.72779567026162
"Cln6"	0.404800445790381	3.49619390732017
"Syndig1"	0.487338339952579	4.72136814490489
"Ren"	-1.18862932801806	-1.49929617872044
"Gpr45"	-0.271984368388596	3.91813779851936
"Mapk1ip1l"	0.247863268601003	5.24244579569047
"Stxbp5l"	-0.324630892645477	6.62051808232538
"Ndrg2"	0.473790364078774	8.87347218254548
"Lpar4"	0.755698996007243	2.37132151172396
"Calu"	0.284365552790535	7.36913685260708
"Fmo5"	0.71274908327451	0.317337518968294
"Hormad2"	1.11587414943024	-2.97740325229653
"Zfp110"	0.273698141690637	5.3715088841468
"Dpagt1"	0.217735728189658	4.91474150907617
"Chrna7"	0.39525068540284	4.08167197726058
"Myh7b"	0.634903604415412	2.14612402641971
"Rilpl1"	0.306436795848834	5.04720269549937
"Fam76a"	-0.189982701525423	5.24338896188487
"Rai2"	0.399054623312939	2.93023991548996
"Tcf19"	0.424717229334049	2.15146832762672
"Chek2"	0.650344891897766	1.42488044684629
"Pax6"	0.705714961357325	3.04739788958345
"Ezh1"	-0.155438028542333	6.15679340805987
"Mcm5"	0.597250008056543	2.32564105932266
"Slc44a1"	-0.265816604857427	6.15873421062345
"Cacnb3"	-0.274833494862789	8.15494491973035
"C1qtnf4"	-0.313556219387953	7.01638795372194
"Tesk2"	0.388587784959007	2.57363555305067
"Clic6"	1.5753981798017	-2.47080546237504
"Gpr4"	1.09717131034717	1.03881179029013
"Cd3d"	0.894960043971009	-3.49430822583453
"Map3k11"	0.27037346600656	4.68151010985303
"Kctd19"	1.44067332585408	-2.51786978156953
"Phf21b"	0.649658640925181	2.6419877644181
"Atp6v1a"	-0.193694760177385	9.1998549702801
"Pcsk4"	-0.441529283104873	2.90013537584173
"Dmrta2"	0.781871794870856	1.95471968286403
"Opalin"	-0.703051318986763	0.0347589459851391
"Ptprt"	0.474793641539722	7.23094805929033
"Rfx2"	0.970716339738643	1.4466179637253
"Ms4a2"	1.72927964488457	-2.65621912180704
"Lpl"	-0.85218834856783	6.48370704358621
"Ramp1"	-0.494951415827991	4.02150076821056
"Arhgef15"	0.743767620275252	1.47253696012896
"Slc35d2"	0.894493553700916	0.440925339997658
"Rilp"	0.643098605703314	0.738577336672254
"Lilra5"	1.35449736432553	-2.07479643655452
"Ankrd34b"	0.459794456497796	4.59659377452292
"Irf2"	0.543118491912255	2.62298751933452
"Folh1"	0.489135260165931	3.74073282129346
"Tmem196"	0.571251699415582	3.93019845244762
"Pcdhgc3"	0.250778781194546	8.84048567048617
"Agtr1a"	1.33628282269982	0.244270303848463
"Calm1"	-0.227547519384454	11.0577114571945
"Cryga"	-0.533150949861209	2.10461045939776
"Myl1"	-1.14791965430648	-1.29504137409403
"Lrrn2"	-0.252515738123005	7.22902567389333
"Wrnip1"	-0.215929595853467	6.17511761635166
"Yes1"	0.366869416198316	4.34793626557799
"Gnl2"	-0.237396499518274	5.47757417771606
"Fam160a2"	-0.237539425809427	6.26762090466732
"Coq10a"	-0.270108935085998	5.23448246042948
"Cnot8"	-0.205608727527938	6.54685062830676
"Me2"	0.317515888449778	5.72000408926368
"Cry1"	0.323885499160839	4.46587094805737
"Gopc"	-0.154054208755432	6.77179489110934
"Tnfrsf12a"	0.749558037626301	0.791860400781403
"Adra1b"	0.764545269657519	2.41429998740576
"Apoc1"	0.775159310250444	1.51330717633601
"Nsmaf"	0.237838431771238	4.98093993684924
"Eml5"	0.469870932174126	6.2648257599995
"Ahctf1"	0.284062029992129	6.52029164333036
"Acads"	0.391302325719662	3.82651195022636
"Slc4a10"	-0.210539920749865	8.0710444503895
"Nrros"	0.60153839221832	2.22288859547771
"RGD1305587"	-0.316089368453996	5.50304437395295
"Nostrin"	0.603861345976246	2.54765579119876
"Pptc7"	0.222887693311905	6.14409103681898
"Alb"	0.882327668508697	0.218389888595466
"RGD1562084"	0.329587923845246	3.75606194158449
"Scd2"	0.235624155729847	11.1348509490462
"Tph1"	1.58827056711725	-1.85714342507006
"Pde4d"	0.26230438299236	6.48811908454983
"Traf2"	0.309865809766143	3.53556636751942
"Bace1"	-0.217168505770796	6.6522779144664
"Plgrkt"	-0.394072417768153	4.45472010789437
"Ska3"	0.697911371439102	0.877287993023524
"Fam175a"	0.737030442957517	0.836292544572334
"Ece2"	0.36978854865134	4.77455403005651
"Arsi"	1.15261250272453	-0.183200424221898
"Cd300e"	1.09371270788699	-2.21984423621874
"Rnf130"	-0.25181620490363	5.58079391363237
"Kcnn2"	-0.251394868071287	4.14892385864057
"Aph1a"	0.178202625193058	6.14687159740909
"Tbc1d20"	0.174591746040118	5.33799435019503
"Galnt6"	-0.973432983576678	0.262508173751073
"Nipsnap3b"	-0.48683480444047	5.52164767700555
"Sall1"	0.394974814816814	4.73656228831415
"Polr3d"	-0.193672709940328	5.99253230100818
"P2ry14"	0.709692810147557	0.930668860499638
"Rrp8"	0.283075647630765	3.37502012855781
"S1pr5"	-0.747109275673672	1.03865127598192
"Slfn2"	0.55941075149297	2.20546487455725
"Asf1b"	0.801138812423648	-0.0617580919830761
"RGD1359334"	1.4016571291385	-2.87023707374963
"RT1-A2"	0.476081903868347	2.84817923754722
"Slain1"	-0.263631273969136	5.51409832980284
"RT1-N3"	0.57729963755491	2.2917308766296
"Ttyh1"	0.251717116988095	9.19886650741338
"Spsb1"	-0.373781852730575	3.28960937116392
"Ntng2"	1.09309274542357	3.54346436879036
"Sfxn1"	-0.156469550471903	6.90984210261991
"Ppfibp2"	0.431082740474602	3.30052197934158
"Uba7"	0.69606044624147	1.79240798099854
"Klhdc8b"	0.225264387067799	5.38121304072061
"Ranbp17"	0.404557362730367	3.21810508860625
"Manba"	0.367115051538698	3.7601987501497
"Itgb6"	1.2888181022328	-1.78740999342153
"RGD1564854"	1.20463780921501	-3.27411458259533
"LOC688765"	-0.353664965984294	2.74167927008833
"Dnajb1"	0.169229608113051	6.02377448475815
"Esrra"	0.282770108504652	5.35651528581658
"Fli1"	0.618792265114931	2.65544052781068
"Fgfbp3"	0.638816704352001	4.4561656330327
"Polr3g"	0.456961705947919	2.03998895184865
"Gucy1a3"	0.284985254709418	6.38478476339843
"Arid5b"	0.497711521589109	5.03653861392496
"Gadd45b"	0.572403057297334	1.87484307739179
"Cryaa"	1.22782266109001	-2.98104800778725
"Sh2b3"	0.304843725453695	4.80029780024413
"Tmem179"	-0.313633944446955	6.77550887877804
"Lsm14a"	0.219619817709021	5.94365664413869
"Plekhf1"	0.720130150439509	1.27185637607718
"Ccdc152"	1.23395301990335	-2.70867267993619
"Panx3"	1.39803654477452	-2.53218604802816
"Dscr3"	0.212263834377443	5.35647117889948
"Sema4b"	0.267799250344715	5.18146285879482
"Fads2"	0.182725981680723	7.23747422129421
"Ifit3"	1.0788402129216	-1.25708013662306
"Cuedc2"	0.402103575940786	2.86554334364015
"Dok3"	0.814654952147835	0.319702915452199
"Abcc9"	0.32694761128035	4.6517058987979
"Stxbp5"	-0.252793517479676	7.12380261565671
"Adamts1"	0.51093469121249	3.1739277062674
"Pnma2"	-0.183667315657911	6.53343593330496
"Slc25a18"	0.710750330845163	5.31323097728376
"Rfx5"	0.270509216641245	5.08832540209107
"Pdcd5"	-0.965635510195446	-0.0328115103629069
"Tbl1xr1"	0.3485367914191	7.11568624522862
"Pskh1"	0.397368026482409	2.53778406677923
"Crip2"	-0.314255905828032	7.73075834575954
"Wfdc6a"	-1.34943950078505	-1.97070650328424
"Utrn"	0.435787958855566	7.13443701035409
"Psme2"	0.393087999778906	5.00465344334879
"Grap"	0.512022747275504	1.99854164915596
"Cntln"	0.544574980098293	2.85321238902032
"Atp13a5"	0.444790583458872	3.99882974599749
"Zmpste24"	0.265952720252739	5.11060766950939
"Has1"	1.23286373500945	-2.19791473444245
"Vnn1"	1.25468849786336	-1.36161915682396
"Vegfb"	0.298171291548054	4.10687907618965
"Polr1e"	-0.291506687642645	4.3549436916902
"Tex261"	0.180923975970303	5.24531156513661
"Bnipl"	1.24062517625924	-1.69207885546889
"Plek2"	1.34809963130074	-1.67804059643295
"Exoc1"	-0.16608804193682	6.12642987458672
"Med4"	-0.312334736467215	4.78436207621753
"Gucy1b2"	1.18558840997848	-1.3053603718309
"Cdc7"	-0.293120512557586	4.23384269767415
"Fbxo21"	-0.237004724202143	7.3993344299625
"Fstl5"	0.363821859722474	6.6515963411322
"Mbnl1"	0.250178196646424	5.1488306483206
"Lrrc4"	0.198849604687194	6.74004549026957
"Pnck"	-0.3269145267229	6.32817748525619
"Hk2"	0.48081888160712	2.8981210452894
"Slc15a4"	-0.194106142773895	5.40418575371487
"Foxs1"	0.631932446554621	1.0426702391316
"Ldha"	-0.239435251769019	8.89422131927562
"H19"	1.99200792107689	0.705616357502063
"Hykk"	0.938589244188748	-0.0438671459561816
"Efna1"	-0.433221249532787	2.46884410367472
"RGD1559482"	1.32053450004524	-2.87608700366809
"Gstt3"	0.497169399012222	3.96118224682933
"Fam210a"	0.308049346900646	6.18813117759971
"Sae1"	-0.201021057333748	7.09491843692139
"Hadha"	0.170577077247599	7.27553326906175
"Kcnj8"	0.338817885511068	2.4869325177251
"Ccnjl"	0.497358007857774	2.59650392433497
"Clec12a"	1.17928710670075	-2.27288570684609
"Cdkn3"	1.00445039745294	0.168603039407158
"Smim1"	0.619439591925863	1.19672935545806
"Dixdc1"	-0.251159601822795	6.49432506278007
"Efs"	0.42536284078618	3.76033314329439
"Ptgfrn"	0.356746491886876	7.12003660150189
"Rab23"	0.227951203371811	5.62187537543101
"Tmem125"	1.26070019103097	-3.17391280970355
"Ephb3"	0.353717551393884	4.4728554553617
"Sccpdh"	-0.855376671431627	0.267065798329492
"Rgs14"	-0.392492796600718	5.58455575421468
"Csrp1"	0.378083030922405	6.03336257140307
"Dip2a"	-0.261348460878442	7.0598144380068
"Gpt2"	0.263260301398443	5.20588244687592
"Tsc22d3"	0.297812211374469	6.71099063051764
"Ap1s3"	0.802310747108643	1.67084768456674
"Baz1a"	0.472534406809159	2.66366475997527
"Ptprj"	-0.296810502226853	7.29250163408936
"Npc2"	0.306855162306423	5.85559237259065
"Rcn1"	0.396475931428421	6.47433166650473
"Gm2a"	0.223104469010333	6.23353336348052
"Tpi1"	-0.653685713572076	1.76022532617875
"Crb1"	0.949607470617642	0.972514026647899
"Bco2"	0.701337374094211	0.857442331584042
"Wif1"	0.626471307429751	5.07830128659052
"Ppp6r1"	0.165034052790777	7.80903421578823
"Fam3a"	0.260444782728938	4.35162610104398
"Tp53inp1"	0.437777234873262	2.66576888186777
"Hmgcs1"	-0.28184508926143	10.0399618304935
"MGC116121"	-0.263317569415359	4.19914319433432
"Rbm47"	1.11017751422754	-0.00486886099695783
"Lrrc40"	-0.25359266018516	5.73192267560704
"Clrn1"	-1.05261020609229	-2.83353633140799
"Depdc7"	0.492667004936093	1.71308628071331
"RT1-CE10"	0.733800337945065	0.0930914263126476
"Cftr"	-1.10930385947807	-0.37859370527015
"Aacs"	-0.254633647811891	7.36789961461357
"Ech1"	0.299986461963793	5.75804898416213
"Caly"	-0.303866780651449	7.4873727016847
"Adgrg1"	0.272005841032998	7.46635524389528
"Cast"	0.437442127313111	5.59499477074241
"Unc5a"	-0.463522812421864	5.76883717269682
"Med10"	-0.312857234760136	5.02556485224777
"Prx"	0.525190318905733	1.49282574150112
"Wdr73"	-0.242618111111527	5.29148065190348
"Prdx6"	0.334621830214254	7.01463586938572
"Sln"	1.15853703175364	-0.0271785540610359
"Jakmip2"	-0.209254528221749	7.0391694359496
"Inpp5b"	-0.202704439552978	5.95414915842371
"Fam63a"	0.263035861075128	4.02091679156877
"C1ql2"	1.1221664605646	0.828411664734813
"Krt15"	1.32573594214486	-2.54621579976997
"Dcn"	-1.24262556565122	5.89443137607528
"Sfrp4"	0.599379764194279	1.50285113184394
"Agpat4"	-0.144221237856818	6.57908790584138
"Oprk1"	0.72723448625681	1.5941771953788
"Gpm6a"	-0.359234203128373	10.0640128349634
"Syt13"	-0.256121012114061	6.64823206066404
"Apoc4"	1.04352784289687	0.145149377845387
"Tnnt3"	1.28443963182971	-1.70068048884214
"Tmem179b"	0.403542402654004	2.62301729171526
"Srpr"	0.145967084265987	6.43834148611026
"Btn3a2"	0.571547353661727	-3.71719357749844
"Rnf152"	-0.495193499773234	5.1995071715434
"Stbd1"	0.714393399883538	0.663100064012291
"Lhb"	1.59043317503512	-1.68066590911608
"Lingo4"	1.29263589054103	-0.673995925854602
"Clpb"	0.171574142709231	6.6779919376248
"Gtf3c5"	-0.192368086440438	5.15135977260062
"Smim3"	0.363676057065542	4.26862041090487
"Spink8"	1.54304225849222	-2.3528379359013
"Phyhipl"	-0.221673387473964	6.86232156772615
"Kiss1r"	-0.720113665199905	1.91664083054303
"Efcc1"	1.03816794976968	0.576397318660532
"Kcng4"	1.02447143690117	0.517484836815872
"Ovol2"	-0.864877974525176	0.576169915004862
"Sh3gl2"	-0.429142171060395	6.37895684508922
"Mdc1"	0.458248315939259	3.76199846567016
"Avil"	0.691242955787494	0.932040897071275
"Pof1b"	1.0793797097126	-2.20300512657239
"Gpc4"	0.363523128808352	5.00241303258213
"Ttc9b"	-0.274341307154822	6.96143186206218
"Ccdc65"	-0.311388409948668	4.57076852670077
"Usp22"	-0.158220466403723	8.96126117632971
"Sntg2"	0.652251813525596	1.64166413877949
"Pcbp3"	-0.236016704517832	5.19692645144647
"Uchl1"	-0.307627159742739	9.98622098168591
"Vkorc1l1"	1.0915627761014	-2.40902098977865
"LOC691215"	-1.17982399367246	-1.98954626168728
"RT1-CE16"	0.941201007935517	-0.571454685588402
"Fam120a"	0.213907520373618	7.51671384916661
"Dennd2c"	0.538480840729377	2.28821391694142
"Crhbp"	-0.656241772214917	3.64336186239758
"Cd68"	0.602957610594489	1.33888985396501
"RGD1311899"	-0.230166503409701	8.02623847245487
"Acsm5"	1.98708034012937	0.617431554522085
"Panx1"	-0.257827503017847	5.75079085405674
"Gne"	-0.181506284438311	5.73710467113699
"Cst3"	0.444026989338655	9.97211300040903
"Tbx3"	0.958678602194512	0.611697258726233
"Notch1"	0.569819925697045	6.17750726510992
"Tmprss5"	-0.739519410471355	-0.0793753526603214
"Sncb"	-0.264848454305557	8.22325200235882
"Zfp667"	-0.348377934670149	4.81378976487012
"Klrk1"	1.53160360439089	-2.68291037022701
"Kat7"	-0.145947811137057	6.93664693192657
"Lrrtm4"	-0.388907755680678	5.15514280985538
"Lyl1"	0.586460284955454	1.80103567728204
"LOC500227"	-0.32343932177055	4.00662614102954
"Foxe1"	-1.31148515266853	-1.84495606954354
"Atf5"	0.318438148051607	4.1491750427068
"Gzmm"	0.662062794656489	2.5180443525611
"RGD1561661"	1.31186777445795	-2.15335767575098
"Lypla2"	0.193563828575575	6.30321371355549
"Cebpb"	0.45187157553914	1.6534728174425
"Isyna1"	0.306927057331473	6.58782934539986
"Ermn"	-0.904475107058784	1.15578279180619
"Oprd1"	-0.871257694975046	0.158026269810292
"Ext2"	0.169421982588418	6.24865769052891
"Arl6ip1"	-0.235316924587228	8.19784255859624
"Crls1"	-0.352949995464923	5.19518241455981
"Cntnap1"	0.438395924781378	6.89958991869598
"Zfp668"	-0.216994376014553	4.66787147975042
"Myo1f"	0.431962395264644	3.03287068376488
"Tbx21"	0.976719354822431	-3.33767263249522
"Rarg"	0.399912816448796	3.53080667583025
"Nptx2"	-0.327694308640617	4.45537732941985
"Tbxa2r"	0.631897490280699	0.632272517817505
"Ccdc93"	0.194154992317111	5.1083776885473
"Zwint"	-0.271133323338603	11.2255719563861
"Extl2"	0.269454099156826	5.75186581554553
"Hook1"	-0.28874339620274	6.10598610240932
"Inpp5d"	-0.427271802344022	4.41338115161781
"Tmem100"	0.442221823209344	4.17772606319121
"Dpp10"	-0.368584057410623	6.97526520832147
"Xylt2"	0.202604428686346	5.60418818419333
"Kctd13"	-0.248534931428373	6.26594330074636
"Lynx1"	0.59853861462491	7.33773481543865
"Olig2"	-0.362416080104322	4.74915975738595
"Kcnk15"	-0.959590861175469	-0.997072328079706
"Fbxo28"	-0.178984669899352	5.28424480227188
